43591;# doc = C:\Users\Александр\Desktop\Olesar\LiveCorpus\Опоздавшие(1)\family.2.txt;;;;;;;;;;;;;;;;;
43592;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44857;;потом;ПОТОМ;ADVPRO;-;;;и вот он потом потихоньку занимался .;м;о;т;о;п;;М;ПОТОМ;ADV;-
44858;;потихоньку;ПОТИХОНЬКУ;ADV;-;;;вот он потом потихоньку занимался . ;у;к;ь;н;о;х;У;ПОТИХОНЬКУ;ADV;-
44859;;занимался;ЗАНИМАТЬСЯ;V;ipf praet sg indic m -;;;он потом потихоньку занимался .  А;я;с;л;а;м;и;Я;ЗАНИМАТЬСЯ;V;ipf praet sg indic m -
44860;;.;.;PUNCT;SENT;;;потом потихоньку занимался .  А потом;.;;;;;;.;.;SENT;SENT
44861;;;;;;;;;;;;;;;;;;
44862;;А;А;CONJ;CONJ;;;занимался .  А потом отдали Диану;А;;;;;;А;А;CONJ;CONJ
44863;;потом;ПОТОМ;ADVPRO;-;;;.  А потом отдали Диану …;м;о;т;о;п;;М;ПОТОМ;ADV;-
44864;;отдали;ОТДАТЬ;V;pf praet pl indic - -;;; А потом отдали Диану … ;и;л;а;д;т;о;Ь;ОТДАТЬ;V;pf praet pl indic - -
44865;;Диану;ДИАНА;S;f anim acc sg;;;А потом отдали Диану …  Отдали;у;н;а;и;Д;;А;ДИАНА;S;f anim acc sg
44866;;…;…;PUNCT;SENT;;;потом отдали Диану …  Отдали Илюшу;…;;;;;;…;…;SENT;SENT
44867;;;;;;;;;;;;;;;;;;
44868;;Отдали;ОТДАТЬ;V;pf praet pl indic - -;;;Диану …  Отдали Илюшу сначала в;и;л;а;д;т;О;Ь;ОТДАТЬ;V;pf praet pl indic - -
44869;;Илюшу;ИЛЮША;S;m anim acc sg;;;…  Отдали Илюшу сначала в Лингворест;у;ш;ю;л;И;;А;ИЛЮША;S;m anim acc sg
44870;;сначала;СНАЧАЛА;ADV;-;;; Отдали Илюшу сначала в Лингворест ,;а;л;а;ч;а;н;А;СНАЧАЛА;ADV;-
44871;;в;В;PR;PR;;;Отдали Илюшу сначала в Лингворест , а;в;;;;;;В;В;PR;PR
44872;;Лингворест;ЛИНГВОРЕСТ;S;m inan loc sg;;;Илюшу сначала в Лингворест , а Диана;т;с;е;р;о;в;Т;ЛИНГВОРЕСТ;S;m inan loc sg
44873;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44874;;а;А;CONJ;CONJ;;;в Лингворест , а Диана занималась в;а;;;;;;А;А;CONJ;CONJ
44875;;Диана;ДИАНА;S;f anim nom sg;;;Лингворест , а Диана занималась в школе;а;н;а;и;Д;;А;ДИАНА;S;f anim nom sg
44876;;занималась;ЗАНИМАТЬСЯ;V;ipf praet sg indic f -;;;, а Диана занималась в школе ,;ь;с;а;л;а;м;Я;ЗАНИМАТЬСЯ;V;ipf praet sg indic f -
44877;;в;В;PR;PR;;;а Диана занималась в школе , а;в;;;;;;В;В;PR;PR
44878;;школе;ШКОЛА;S;f inan loc sg;;;Диана занималась в школе , а потом;е;л;о;к;ш;;А;ШКОЛА;S;f inan loc sg
44879;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44880;;а;А;CONJ;CONJ;;;в школе , а потом и Диану;а;;;;;;А;А;CONJ;CONJ
44881;;потом;ПОТОМ;ADVPRO;-;;;школе , а потом и Диану туда;м;о;т;о;п;;М;ПОТОМ;ADV;-
44882;;и;И;CONJ;CONJ;;;, а потом и Диану туда отдали;и;;;;;;И;И;CONJ;CONJ
44883;;Диану;ДИАНА;S;f anim acc sg;;;а потом и Диану туда отдали ,;у;н;а;и;Д;;А;ДИАНА;S;f anim acc sg
44884;;туда;ТУДА;ADVPRO;-;;;потом и Диану туда отдали , короче;а;д;у;т;;;А;ТУДА;ADV;-
44885;;отдали;ОТДАТЬ;V;pf praet pl indic - -;;;и Диану туда отдали , короче ,;и;л;а;д;т;о;Ь;ОТДАТЬ;V;pf praet pl indic - -
44886;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44887;;короче;КОРОЧЕ;PARENTH;PARENTH;;;туда отдали , короче , они потом;е;ч;о;р;о;к;Й;КОРОТКИЙ;A;comp - - plen - -
44888;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44889;;они;ОНИ;SPRO;pl - - nom;;;, короче , они потом вдвоём ходили;и;н;о;;;;И;ОНИ;SPRO;pl - - nom
44890;;потом;ПОТОМ;ADVPRO;-;;;короче , они потом вдвоём ходили .;м;о;т;о;п;;М;ПОТОМ;ADV;-
44891;;вдвоём;ВДВОЕМ;ADV;-;;;, они потом вдвоём ходили . ;м;ё;о;в;д;в;М;ВДВОЕМ;ADV;-
44892;;ходили;ХОДИТЬ;V;ipf praet pl indic - -;;;они потом вдвоём ходили .  Занимались;и;л;и;д;о;х;Ь;ХОДИТЬ;V;ipf praet pl indic - -
44893;;.;.;PUNCT;SENT;;;потом вдвоём ходили .  Занимались .;.;;;;;;.;.;SENT;SENT
44894;;;;;;;;;;;;;;;;;;
44895;;Занимались;ЗАНИМАТЬСЯ;V;ipf praet pl indic - -;;;ходили .  Занимались .  И;ь;с;и;л;а;м;Я;ЗАНИМАТЬСЯ;V;ipf praet pl indic - -
44896;;.;.;PUNCT;SENT;;;.  Занимались .  И он;.;;;;;;.;.;SENT;SENT
44897;;;;;;;;;;;;;;;;;;
44898;;И;И;CONJ;CONJ;;;Занимались .  И он всё время;И;;;;;;И;И;CONJ;CONJ
44899;;он;ОН;SPRO;sg 3p m nom;;;.  И он всё время ,;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44900;;всё;ВЕСЬ;A;- nom pl plen - -;;; И он всё время , он;ё;с;в;;;;Ь;ВЕСЬ;A;- nom pl plen - -
44901;;время;ВРЕМЯ;S;n inan acc sg;;;И он всё время , он тянулся;я;м;е;р;в;;Я;ВРЕМЯ;S;n inan acc sg
44902;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44903;;он;ОН;SPRO;sg 3p m nom;;;всё время , он тянулся за ней;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44904;;тянулся;ТЯНУТЬСЯ;V;ipf praet sg indic m -;;;время , он тянулся за ней ,;я;с;л;у;н;я;Я;ТЯНУТЬСЯ;V;ipf praet sg indic m -
44905;;за;ЗА;PR;PR;;;, он тянулся за ней , понимаешь;а;з;;;;;А;ЗА;PR;PR
44906;;ней;ОНА;SPRO;sg 3p f loc;;;он тянулся за ней , понимаешь ?;й;е;н;;;;А;ОНА;SPRO;sg 3p f loc
44907;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44908;;понимаешь;ПОНИМАТЬ;V;ipf praes sg indic - 2p;;;за ней , понимаешь ? Ну ,;ь;ш;е;а;м;и;Ь;ПОНИМАТЬ;V;ipf praes sg indic - 2p
44909;;?;?;PUNCT;;;;ней , понимаешь ? Ну , Да.;?;;;;;;?;?;SENT;
44910;;;;;;;;;;;;;;;;;;
44911;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44912;;Ну;НУ;PART;PART;;;, понимаешь ? Ну , Да. Поэтому;у;Н;;;;;У;НУ;PART;PART
44913;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44914;;Да;ДА;PART;;;;? Ну , Да. Поэтому он ,;.;а;Д;;;;А;ДА.;PART;
44915;;;;;;;;;;;;;;;;;;
44916;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44917;;Поэтому;ПОЭТОМУ;ADVPRO;-;;;Ну , Да. Поэтому он , для;у;м;о;т;э;о;У;ПОЭТОМУ;ADV;-
44918;;он;ОН;SPRO;sg 3p m nom;;;, Да. Поэтому он , для него;н;о;;;;;Н;ОН;SPRO;sg 3p m nom
44919;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44920;;для;ДЛЯ;PR;PR;;;Поэтому он , для него и Диана;я;л;д;;;;Я;ДЛЯ;PR;PR
44921;;него;ОН;SPRO;sg 3p m acc;;;он , для него и Диана –;о;г;е;н;;;Н;ОН;SPRO;sg 3p m acc
44922;;и;И;CONJ;CONJ;;;, для него и Диана – это;и;;;;;;И;И;CONJ;CONJ
44923;;Диана;ДИАНА;S;f anim nom sg;;;для него и Диана – это свет;а;н;а;и;Д;;А;ДИАНА;S;f anim nom sg
44924;;–;–;PUNCT;;;;;–;;;;;;–;–;–;–
44925;;это;ЭТО;S;n - nom sg;;;и Диана – это свет в окошке;о;т;э;;;;О;ЭТО;S;n - nom sg
44926;;свет;СВЕТ;S;m inan nom sg;;;Диана – это свет в окошке .;т;е;в;с;;;Т;СВЕТ;S;m inan nom sg
44927;;в;В;PR;PR;;;– это свет в окошке . ;в;;;;;;В;В;PR;PR
44928;;окошке;ОКОШКО;S;n inan loc sg;;;это свет в окошке .  Он;е;к;ш;о;к;о;О;ОКОШКО;S;n inan loc sg
44929;;.;.;PUNCT;SENT;;;свет в окошке .  Он и;.;;;;;;.;.;SENT;SENT
44930;;;;;;;;;;;;;;;;;;
44931;;Он;ОН;SPRO;sg 3p m nom;;;окошке .  Он и сейчас её;н;О;;;;;Н;ОН;SPRO;sg 3p m nom
44932;;и;И;CONJ;CONJ;;;.  Он и сейчас её ,;и;;;;;;И;И;CONJ;CONJ
44933;;сейчас;СЕЙЧАС;ADV;-;;; Он и сейчас её , видишь;с;а;ч;й;е;с;С;СЕЙЧАС;ADV;-
44934;;её;ОНА;SPRO;sg 3p f acc;;;Он и сейчас её , видишь ;ё;е;;;;;А;ОНА;SPRO;sg 3p f acc
44935;"<distinct form=""вишь"">";;;;;;;;;;;;;;;;;
44936;;,;,;PUNCT;;;;;,;;;;;;,;,;,;
44937;;видишь;ВИДЕТЬ;V;ipf praes sg indic - 2p;;;сейчас её , видишь  , как;ь;ш;и;д;и;в;Ь;ВИДЕТЬ;V;ipf praes sg indic - 2p
44938;</distinct>;;;;;;;;;;;;;;;;;
44939;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
44940;;как;КАК;ADVPRO;-;;;видишь  , как любит и это;к;а;к;;;;К;КАК;ADV;-
44941;;любит;ЛЮБИТЬ;V;ipf praes sg indic - 3p;;; , как любит и это ?;т;и;б;ю;л;;Ь;ЛЮБИТЬ;V;ipf praes sg indic - 3p
44942;;и;И;CONJ;CONJ;;;, как любит и это ? Угу.;и;;;;;;И;И;CONJ;CONJ
44943;;это;ЭТО;S;n - nom sg;;;как любит и это ? Угу. И;о;т;э;;;;О;ЭТО;S;n - nom sg
44944;;?;?;PUNCT;;;;любит и это ? Угу. И она;?;;;;;;?;?;SENT;
44945;"<speech role=""Е@"" />";;;;;;;;;;;;;;;;;
44946;;;;;;;;;;;;;;;;;;
44947;;Угу;УГУ;INTJ;;;;и это ? Угу. И она его.;.;у;г;У;;;У;УГУ.;INTJ;
44948;;.;.;PUNCT;;;;;;;;;;;.;;;
44949;;;;;;;;;;;;;;;;;;
44950;"<speech role=""Н@"" />";;;;;;;;;;;;;;;;;
44951;;И;И;CONJ;CONJ;;;это ? Угу. И она его. ;И;;;;;;И;И;CONJ;CONJ
44952;;она;ОНА;SPRO;sg 3p f nom;;;? Угу. И она его.  ;а;н;о;;;;А;ОНА;SPRO;sg 3p f nom
44953;;его;ОН;SPRO;sg 3p m acc;;;Угу. И она его.   ;.;о;г;е;;;Н;ОН.;SPRO;sg 3p m acc
